user,trial,abspathanglesrate,aoisequence,doubleclicrate,enddistance,endpupilsize,eyemovementvelocity,fixationrate,keypressedrate,leftclicrate,length,maxdistance,maxpupilsize,meanabspathangles,meandistance,meanfixationduration,meanpathdistance,meanpupilsize,meanrelpathangles,mindistance,minpupilsize,numdoubleclic,numevents,numfixations,numkeypressed,numleftclic,numrightclic,numsegments,relpathanglesrate,rightclicrate,startdistance,startpupilsize,stddevabspathangles,stddevdistance,stddevfixationduration,stddevpathdistance,stddevpupilsize,stddevrelpathangles,sumabspathangles,sumfixationduration,sumpathdistance,sumrelpathangles,timetofirstdoubleclic,timetofirstkeypressed,timetofirstleftclic,timetofirstrightclic,lowdoubleclicrate,lowfixationrate,lowleftclicrate,lowlongestfixation,lownumdoubleclic,lownumevents,lownumfixations,lownumleftclic,lownumrightclic,lownumtransfromhigh,lownumtransfromlow,lownumtransfromlabels,lownumtransfromlegend,lownumtransfromtext,lowproportionnum,lowproportiontime,lowproptransfromhigh,lowproptransfromlow,lowproptransfromlabels,lowproptransfromlegend,lowproptransfromtext,lowrightclicrate,lowtimetofirstdoubleclic,lowtimetofirstfixation,lowtimetofirstleftclic,lowtimetofirstrightclic,lowtimetolastfixation,lowtotaltimespent,legenddoubleclicrate,legendfixationrate,legendleftclicrate,legendlongestfixation,legendnumdoubleclic,legendnumevents,legendnumfixations,legendnumleftclic,legendnumrightclic,legendnumtransfromhigh,legendnumtransfromlow,legendnumtransfromlabels,legendnumtransfromlegend,legendnumtransfromtext,legendproportionnum,legendproportiontime,legendproptransfromhigh,legendproptransfromlow,legendproptransfromlabels,legendproptransfromlegend,legendproptransfromtext,legendrightclicrate,legendtimetofirstdoubleclic,legendtimetofirstfixation,legendtimetofirstleftclic,legendtimetofirstrightclic,legendtimetolastfixation,legendtotaltimespent,highdoubleclicrate,highfixationrate,highleftclicrate,highlongestfixation,highnumdoubleclic,highnumevents,highnumfixations,highnumleftclic,highnumrightclic,highnumtransfromhigh,highnumtransfromlow,highnumtransfromlabels,highnumtransfromlegend,highnumtransfromtext,highproportionnum,highproportiontime,highproptransfromhigh,highproptransfromlow,highproptransfromlabels,highproptransfromlegend,highproptransfromtext,highrightclicrate,hightimetofirstdoubleclic,hightimetofirstfixation,hightimetofirstleftclic,hightimetofirstrightclic,hightimetolastfixation,hightotaltimespent,labelsdoubleclicrate,labelsfixationrate,labelsleftclicrate,labelslongestfixation,labelsnumdoubleclic,labelsnumevents,labelsnumfixations,labelsnumleftclic,labelsnumrightclic,labelsnumtransfromhigh,labelsnumtransfromlow,labelsnumtransfromlabels,labelsnumtransfromlegend,labelsnumtransfromtext,labelsproportionnum,labelsproportiontime,labelsproptransfromhigh,labelsproptransfromlow,labelsproptransfromlabels,labelsproptransfromlegend,labelsproptransfromtext,labelsrightclicrate,labelstimetofirstdoubleclic,labelstimetofirstfixation,labelstimetofirstleftclic,labelstimetofirstrightclic,labelstimetolastfixation,labelstotaltimespent,textdoubleclicrate,textfixationrate,textleftclicrate,textlongestfixation,textnumdoubleclic,textnumevents,textnumfixations,textnumleftclic,textnumrightclic,textnumtransfromhigh,textnumtransfromlow,textnumtransfromlabels,textnumtransfromlegend,textnumtransfromtext,textproportionnum,textproportiontime,textproptransfromhigh,textproptransfromlow,textproptransfromlabels,textproptransfromlegend,textproptransfromtext,textrightclicrate,texttimetofirstdoubleclic,texttimetofirstfixation,texttimetofirstleftclic,texttimetofirstrightclic,texttimetolastfixation,texttotaltimespent
525330,bar_double_3,0.00497626839636,text text NA NA text text text text text text text text text NA high legend legend high high legend text NA text text text text text text text legend legend legend text text text text text legend legend legend legend high high high legend legend legend high high text text,0.0,426.3595,2.317268,0.447131912883,0.00375248326098,0.0,7.35781031565e-05,13591,478.31835,2.912052,1.50294363944,456.366611399,189.784313725,135.043773956,2.42632657707,2.15950108865,425.6521,1.920351,0,1,51,0,1,0,6,0.00635567975468,0.0,464.94585,2.503016,1.23351600909,9.99267383264,86.97064188,130.545364826,0.126568291746,1.78886206276,67.6324637749,9679,6076.969828,86.3800435459,-1,-1,866724,-1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0.00487621905476,0,450,0,0,13,0,0,1,0,0,8,2,0.254901960784,0.196159223015,0.0909090909091,0.0,0.0,0.727272727273,0,0,-1,0,-1,-1,0,2666,0,0.00726612170754,0,200,0,0,8,0,0,3,0,0,2,0,0.156862745098,0.0810094915753,0.6,0.0,0.0,0.4,0,0,-1,3473,-1,-1,3473,1101,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0.00487896415838,0,350,0,0,26,0,0,1,0,0,1,20,0.509803921569,0.392097711721,0.0454545454545,0.0,0.0,0.0454545454545,1.0,0,-1,-8,-1,-1,3023,5329
525330,bar_double_4,0.00415847007092,labels NA labels high high high labels NA text NA NA NA text NA text text text NA NA NA NA text NA text text NA NA high high high high high high text text legend high high high high high high high high high low low labels legend legend high high high high high high high high NA,0.0,410.29525,2.520129,0.424743224391,0.00312298083136,0.0,0.000107688994185,18572,470.8883,2.8927925,1.45719068221,450.521458684,223.689655172,148.836437045,2.45357457443,2.25766465318,410.2911,2.020685,0,2,58,0,2,0,5,0.00595657807483,0.0,465.10165,2.517988,1.22709260464,11.0256168256,170.760960132,173.286440025,0.114343531346,1.81019126655,77.2311061571,12974,7888.33116338,110.625568006,-1,-1,985308,-1,0,0.00854700854701,0,117,0,0,2,0,0,1,1,0,0,0,0.0344827586207,0.0125996123196,0.5,0.5,0.0,0.0,0,0,-1,0,-1,-1,0,234,0,0.00382653061224,0,500,0,0,3,0,0,0,1,1,1,1,0.051724137931,0.0422140857204,0.0,0.25,0.25,0.25,0,0,-1,0,-1,-1,0,784,0,0.00381735427984,0,1116,0,0,26,0,0,22,0,1,1,0,0.448275862069,0.366734869696,0.916666666667,0.0,0.0416666666667,0.0416666666667,0.0,0,-1,757,-1,-1,1241,6811,0,0.00510855683269,0,250,0,0,4,0,0,1,1,0,0,0,0.0689655172414,0.0421602412233,0.5,0.5,0.0,0.0,0.0,0,-1,58,-1,-1,1407,783,0,0.00513347022587,0,300,0,0,10,0,0,1,0,0,0,4,0.172413793103,0.104889080336,0.2,0.0,0.0,0.0,1.0,0,-1,1940,-1,-1,3989,1948
525330,radar_uniform_5,0.00383173170254,high low low high NA NA low high NA NA NA NA NA high high high high NA,0.0,422.7132,2.3458045,0.548977638567,0.00288970942366,0.0,0.000321078824852,6229,467.0907,2.6942775,1.59119045167,440.31142625,139.777777778,227.972114042,2.4366994625,1.4388284189,409.7277,2.0749225,0,2,18,0,2,0,3,0.00277186402743,0.0,439.1294,2.468217,1.0669062885,15.2805875756,51.9043867075,149.998030532,0.122857714271,1.75192918639,23.8678567751,2516,3419.58171063,17.2659410269,-1,-1,1459584,-1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0.00646950092421,0,216,0,0,7,0,0,3,2,0,0,0,0.388888888889,0.173703644245,0.6,0.4,0.0,0.0,0.0,0,-1,175,-1,-1,2457,1082,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0.00854700854701,0,167,0,0,3,0,0,1,1,0,0,0,0.166666666667,0.0563493337614,0.5,0.5,0.0,0.0,0.0,0,-1,691,-1,-1,2240,351,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0
525330,radar_uniform_3,0.0045422245818,low NA text NA NA text NA NA NA,0.0,421.4742,2.223977,0.692118323118,0.00327510917031,0.0,0.000363901018923,2748,468.6357,2.641494,1.56025414385,453.217285227,155.444444444,237.742643991,2.34591419697,1.66955656737,414.7604,2.039155,0,1,9,0,1,0,1,0.00425287335212,0.0,447.05625,2.545138,1.03410023188,13.4897676904,73.3623048832,199.68850093,0.129814010324,1.8154485881,12.4820331508,1399,1901.94115193,11.6868959716,-1,-1,1330147,-1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0.00854700854701,0.0,117,0,0,1,0,0,0,0,0,0,0,0.111111111111,0.042576419214,0,0,0,0,0,0.0,-1,92,-1,-1,92,117,0.0,0.008,0.0,150,0,0,2,0,0,0,0,0,0,0,0.222222222222,0.0909752547307,0,0,0,0,0,0.0,-1,675,-1,-1,1424,250
525330,radar_uniform_2,0.00431757404109,NA NA NA text NA NA NA NA NA NA NA NA low high NA NA high NA high NA labels labels high high labels high high low high high labels NA NA NA NA,0.0,498.0937,2.4589485,0.515763242893,0.0031894934334,0.0,0.000375234521576,10660,513.79795,2.608326,1.48468836381,456.632985751,193.970588235,177.356005459,2.35490763396,2.68664839886,418.9798,2.090442,0,4,34,0,4,0,3,0.00705686258613,0.0,448.149,2.496619,1.11508253268,22.7067281205,136.750709996,143.503921799,0.0932667684566,1.633407649,46.025339278,6595,5498.03616924,75.2261551682,-1,-1,1256547,-1,0,0.00686106346484,0,200,0,0,4,0,0,2,0,1,0,0,0.117647058824,0.0546904315197,0.666666666667,0.0,0.333333333333,0.0,0,0,-1,0,-1,-1,0,583,0,0.00535077288942,0,350,0,0,9,0,0,4,1,2,0,0,0.264705882353,0.157786116323,0.571428571429,0.142857142857,0.285714285714,0.0,0,0,-1,0,-1,-1,0,1682,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0.00522193211488,0,250,0,0,2,0,0,1,0,0,0,0,0.0588235294118,0.0359287054409,1.0,0.0,0.0,0.0,0,0,-1,3590,-1,-1,3590,383,0,0.0149253731343,0,67,0,0,1,0,0,0,0,0,0,0,0.0294117647059,0.0062851782364,0,0,0,0,0,0,-1,925,-1,-1,925,67
525330,radar_double_4,0.00251696691387,text NA NA,0.0,440.9123,2.4323655,0.44206064895,0.00310559006211,0.0,0.00207039337474,966,452.12635,2.538132,1.2156950194,441.720131915,99.6666666667,213.515293443,2.41060011702,0.710202614791,435.4505,2.2278325,0,2,3,0,2,0,1,0.000735199394194,0.0,442.0826,2.3872055,0.223029607043,4.08923417758,28.8675134595,251.478505905,0.0536877101507,nan,2.4313900388,299,427.030586886,0.710202614791,-1,-1,1897377,-1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0.0120481927711,0.0,83,0,0,1,0,0,0,0,0,0,0,0.333333333333,0.0859213250518,0,0,0,0,0,0.0,-1,25,-1,-1,25,83
525330,bar_uniform_2,0.00517721499973,text NA NA NA labels text text NA NA NA text labels low labels low low high low low low labels low high high high low low low low NA NA NA NA low NA NA low low labels NA,0.0,445.4191,2.668712,0.500090122193,0.00374672161858,0.0,0.000374672161858,10676,548.21025,2.879455,1.4172294189,456.028844992,176.9,136.896465244,2.53584423974,2.39840712323,423.2112,2.228569,0,4,40,0,4,0,1,0.00853685562784,0.0,426.1537,2.571832,1.15934069806,27.6934314436,116.963680534,130.764548787,0.137472279005,1.89814857758,55.2719473371,7076,5338.96214453,91.1394706828,-1,-1,406474,-1,0.0,0.00646950092421,0.0,266,0,0,14,0,0,2,7,3,0,0,0.35,0.202697639565,0.166666666667,0.583333333333,0.25,0.0,0.0,0.0,-1,3472,-1,-1,9851,2164,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0.00572246065808,0.0,266,0,0,4,0,0,2,2,0,0,0,0.1,0.0654739602848,0.5,0.5,0.0,0.0,0.0,0.0,-1,4338,-1,-1,6304,699,0.0,0.00588928150766,0.0,266,0,0,5,0,0,0,3,0,0,1,0.125,0.0795241663544,0.0,0.75,0.0,0.0,0.25,0.0,-1,1424,-1,-1,10001,849,0.0,0.00773694390716,0.0,167,0,0,4,0,0,0,0,1,0,1,0.1,0.0484263769202,0.0,0.0,0.5,0.0,0.5,0.0,-1,474,-1,-1,3039,517
525330,bar_uniform_3,0.00522003496105,high high high low labels NA labels NA text NA NA text text labels labels text text NA high high high high high high high high high high low low NA NA NA NA NA NA low high high high high high high,0.0,437.6052,2.654404,0.647442892161,0.00389386941954,0.0,0.00027166530834,11043,472.7582,3.035839,1.37249633512,440.833177621,165.790697674,170.231234717,2.54189033278,2.44055197304,422.863,2.14056,0,3,43,0,3,0,1,0.00906118182509,0.0,430.334,2.437304,1.283089912,6.87933121548,88.6798839431,165.785324199,0.164714896326,1.75390747834,57.6448460749,7129,7149.71185813,100.062630894,-1,-1,444947,-1,0.0,0.00856531049251,0.0,150,0,0,4,0,0,2,1,0,0,0,0.093023255814,0.0422892329983,0.666666666667,0.333333333333,0.0,0.0,0.0,0.0,-1,558,-1,-1,9202,467,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0.00655624568668,0.0,233,0,0,19,0,0,16,1,0,0,0,0.441860465116,0.262428687857,0.941176470588,0.0588235294118,0.0,0.0,0.0,0.0,-1,25,-1,-1,10668,2898,0.0,0.00558659217877,0.0,300,0,0,4,0,0,0,1,1,0,1,0.093023255814,0.0648374535905,0.0,0.333333333333,0.333333333333,0.0,0.333333333333,0.0,-1,741,-1,-1,3956,716,0.0,0.00518134715026,0.0,266,0,0,5,0,0,0,0,1,0,2,0.116279069767,0.0873856741827,0.0,0.0,0.333333333333,0.0,0.666666666667,0.0,-1,2340,-1,-1,4189,965
525330,bar_uniform_1,0.00589806702553,labels text labels NA NA NA text text text NA high legend NA text NA text NA NA NA NA text text low labels labels labels high low labels text text text legend low labels NA text text NA text NA text labels NA NA labels NA text,0.0,469.579,2.755991,0.712444323228,0.00415332698797,0.0,8.65276455828e-05,11557,656.3425,3.377058,1.54918092305,514.444545159,170.729166667,187.129978262,2.62103356587,2.16980357693,436.7973,2.2138225,0,1,48,0,1,0,4,0.00750991979557,0.0,490.573,2.5336585,1.22703476527,53.6966467087,74.5835928519,192.259776681,0.216572627749,1.76488898349,68.163960614,8195,8233.71904354,86.7921430774,-1,-1,336225,-1,0,0.00529100529101,0,333,0,0,3,0,0,1,0,0,0,0,0.0625,0.0490611750454,1.0,0.0,0.0,0.0,0,0,-1,0,-1,-1,0,567,0,0.00544959128065,0,250,0,0,2,0,0,1,0,0,0,1,0.0416666666667,0.0317556459289,0.5,0.0,0.0,0.0,0.0,0,-1,2740,-1,-1,2740,367,0,0.00666666666667,0,217,0,0,2,0,0,0,0,0,0,0,0.0416666666667,0.0259582936748,0,0,0,0,0,0,-1,2390,-1,-1,2390,300,0,0.00702028081123,0,283,0,0,9,0,0,0,3,2,0,2,0.1875,0.110928441637,0.0,0.428571428571,0.285714285714,0.0,1.0,0,-1,225,-1,-1,525,1282,0,0.00558854348585,0,333,0,0,16,0,0,0,0,2,0,6,0.333333333333,0.247728649303,0.0,0.0,0.25,0.0,0.75,0,-1,375,-1,-1,5172,2863
525330,bar_uniform_5,0.00664867980508,NA labels NA text text text text text text high labels text high high high high high low labels labels text text NA text NA text NA NA text text text high text high text labels low labels high high high high high high high high high high,0.0,422.9859,2.49342,0.508866171845,0.00398042955469,0.0,0.000331702462891,12059,463.0533,2.706103,1.70588148446,452.821656914,191.916666667,130.562067368,2.42429272489,1.9646020064,422.9859,2.125195,0,4,48,0,4,0,1,0.00749412822741,0.0,433.3774,2.706103,1.13936386253,4.57071251344,135.143081518,96.5254740583,0.0962630333928,1.74769836076,80.1764297695,9212,6136.41716628,90.3716922943,-1,-1,568036,-1,0.0,0.008,0.0,150,0,0,2,0,0,1,0,1,0,0,0.0416666666667,0.0207314039307,0.5,0.0,0.5,0.0,0.0,0.0,-1,4022,-1,-1,9336,250,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0.00574529205235,0.0,366,0,0,18,0,0,13,0,1,0,4,0.375,0.259805954059,0.722222222222,0.0,0.0555555555556,0.0,0.222222222222,0.0,-1,2340,-1,-1,11951,3133,0.0,0.00621118012422,0.0,266,0,0,6,0,0,1,2,1,0,1,0.125,0.0801061447881,0.2,0.4,0.2,0.0,0.2,0.0,-1,525,-1,-1,9502,966,0.0,0.00552104899931,0.0,383,0,0,16,0,0,2,0,2,0,8,0.333333333333,0.240318434364,0.166666666667,0.0,0.166666666667,0.0,0.666666666667,0.0,-1,958,-1,-1,8903,2898
525330,radar_double_3,0.00417528180302,text NA NA NA text text text NA NA NA NA legend legend NA NA NA high high high high high high high high high NA text text NA NA NA text NA text text NA NA NA text NA text NA NA labels NA NA NA text NA text text text NA NA high labels high NA NA NA NA low high NA NA NA high high high high low high NA NA high high high text text NA text NA NA high high high NA NA high high high high high high high NA NA NA NA NA high labels NA high high NA NA NA high NA high high,0.0,454.6801,2.2381885,0.354212874897,0.0028862260018,0.0,7.73096250483e-05,38805,504.36245,2.842803,1.57302728511,454.828085656,240.705357143,133.448840877,2.44127731834,1.99732753559,420.2161,1.729964,0,3,112,0,3,0,9,0.00488973369106,0.0,439.5696,2.397269,1.08918955947,13.9024417994,262.974929041,179.374701133,0.133501587541,1.62599007217,162.021810366,26959,13745.2306104,189.746115882,-1,-1,-1,-1,0,0.00193673337637,0,1216,0,0,3,0,0,2,0,0,0,0,0.0267857142857,0.0399175363999,1.0,0.0,0.0,0.0,0,0,-1,0,-1,-1,0,1549,0,0.0038111369892,0,1699,0,0,36,0,0,21,2,1,0,0,0.321428571429,0.243422239402,0.875,0.0833333333333,0.0416666666667,0.0,0,0,-1,0,-1,-1,0,9446,0,0.00190657769304,0,883,0,0,2,0,0,0,0,0,1,0,0.0178571428571,0.0270325988919,0.0,0.0,0.0,1.0,0,0,-1,0,-1,-1,0,1049,0,0.00921658986175,0,150,0,0,2,0,0,1,0,0,0,0,0.0178571428571,0.0055920628785,1.0,0.0,0.0,0.0,0,0,-1,0,-1,-1,0,217,0,0.00395691360739,0,1282,0,0,18,0,0,1,0,0,0,7,0.160714285714,0.117227161448,0.125,0.0,0.0,0.0,0,0,-1,608,-1,-1,608,4549
525330,radar_spikey_2,0.00721486571724,NA high NA NA NA high high low low high high high high,0.0,420.4259,2.520899,0.396976111473,0.00358028091435,0.0,0.0,3631,511.0068,2.526087,2.18309811828,482.32482029,221.692307692,120.118355063,2.34902396135,2.43108869231,420.4259,1.893872,0,0,13,0,0,0,1,0.00736490653137,0.0,465.24105,2.412468,0.928866686672,18.9044562323,109.922233583,104.828417956,0.0605199398988,1.47269713678,26.1971774193,2882,1441.42026076,26.7419756154,-1,-1,-1,-1,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0.00442198357549,0.0,533,0,0,7,0,0,4,1,0,0,0,0.538461538462,0.435968052878,0.8,0.2,0.0,0.0,0.0,0.0,-1,359,-1,-1,3523,1583,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0.00480769230769,0.0,233,0,0,2,0,0,1,1,0,0,0,0.153846153846,0.114568989259,0.5,0.5,0.0,0.0,0.0,0.0,-1,1874,-1,-1,2141,416,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0
525330,radar_spikey_1,0.00375374320702,text NA NA NA NA,0.0,409.9538,2.280277,0.168132991289,0.0031605562579,0.0,0.00126422250316,1582,472.4399,2.561884,1.97947391784,445.433715294,146.8,88.6621307396,2.34268118235,1.62830723005,406.6615,2.169015,0,2,5,0,2,0,2,0.00205854264229,0.0,467.98035,2.434304,1.61747361075,18.8708597334,39.7705921505,44.5032567243,0.0810788413438,2.13594688189,5.93842175351,734,265.986392219,3.25661446011,-1,-1,1499725,-1,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0,0,0,0,0,0,-1,0,-1,-1,0,0,0,0.00854700854701,0,117,0,0,1,0,0,0,0,0,0,0,0.2,0.0739570164349,0,0,0,0,0,0,-1,324,-1,-1,324,117
525330,radar_spikey_4,0.00533269421707,NA NA NA legend NA NA high high high high high high NA labels high NA NA text text legend high high high high high NA NA text high NA high labels text text text text text high high high text text NA NA NA high high NA NA labels high NA NA high high high high high high NA high low high high high high labels NA NA NA high NA NA NA NA,0.0,483.60925,2.3986315,0.542255383101,0.00342700479781,0.0,0.000274160383825,21885,499.7728,2.790795,1.6672287563,452.056009764,155.28,169.532272274,2.40443496509,2.11621226164,420.7598,1.737577,0,6,75,0,6,0,5,0.00628530029732,0.0,443.8441,2.446849,0.947164446142,21.898813548,90.0562226792,160.550213647,0.111606155079,1.52559016934,116.706012941,11646,11867.2590592,137.553797007,-1,-1,1642025,-1,0,0.0077519379845,0,150,0,0,4,0,0,1,0,0,0,0,0.0533333333333,0.0235777930089,1.0,0.0,0.0,0.0,0,0,-1,0,-1,-1,0,516,0,0.00536552649229,0,533,0,0,32,0,0,19,1,2,0,2,0.426666666667,0.272515421522,0.791666666667,0.0416666666667,0.0833333333333,0.0,0,0,-1,0,-1,-1,0,5964,0,0.0119760479042,0,100,0,0,2,0,0,0,0,0,0,1,0.0266666666667,0.00763079734978,0.0,0.0,0.0,0.0,0,0,-1,858,-1,-1,858,167,0,0.00666666666667,0,150,0,0,1,0,0,1,0,0,0,0,0.0133333333333,0.00685400959561,1.0,0.0,0.0,0.0,0,0,-1,0,-1,-1,0,150,0,0.008,0,217,0,0,10,0,0,1,0,1,0,6,0.133333333333,0.0571167466301,0.125,0.0,0.125,0.0,0,0,-1,0,-1,-1,0,1250
525330,bar_spikey_1,0.00463040265455,text text low labels NA labels labels labels labels NA NA text text high high high high high high high high high high high high high high high high high high low legend text NA text NA NA,0.0,445.3017,2.332983,0.485066170965,0.00376498563361,0.0,0.000396314277222,10093,467.5095,2.771288,1.26309875655,443.461878974,163.052631579,132.318185501,2.45023640845,2.26025901414,422.6631,1.975684,0,4,38,0,4,0,1,0.0080619562577,0.0,460.3442,2.378786,1.09177666679,7.49311933539,60.9501113532,112.742358458,0.162088994695,1.56833396892,46.7346539924,6196,4895.77286355,81.369324509,-1,-1,599139,-1,0.0,0.00632911392405,0.0,183,0,0,2,0,0,1,0,0,0,1,0.0526315789474,0.0313088279005,0.5,0.0,0.0,0.0,0.5,0.0,-1,358,-1,-1,7786,316,0.0,0.0149253731343,0.0,67,0,0,1,0,0,0,1,0,0,0,0.0263157894737,0.00663826414347,0.0,1.0,0.0,0.0,0.0,0.0,-1,8003,-1,-1,8003,67,0.0,0.00575079872204,0.0,350,0,0,18,0,0,17,0,0,0,1,0.473684210526,0.310115921926,0.944444444444,0.0,0.0,0.0,0.0555555555556,0.0,-1,3156,-1,-1,7653,3130,0.0,0.005359056806,0.0,233,0,0,5,0,0,0,1,3,0,0,0.131578947368,0.092440305162,0.0,0.25,0.75,0.0,0.0,0.0,-1,524,-1,-1,1790,933,0.0,0.00705882352941,0.0,183,0,0,6,0,0,0,0,0,1,2,0.157894736842,0.0842167839096,0.0,0.0,0.0,0.333333333333,0.666666666667,0.0,-1,-9,-1,-1,8652,850
525330,bar_spikey_2,0.00571290097299,text labels labels labels labels NA labels NA labels NA low low labels labels labels low low high low high labels labels high high high high high high high labels text text high low text NA text NA text text NA high low labels NA text,0.0,457.5747,2.319534,0.649126400263,0.00410384512445,0.0,0.000356856097779,11209,465.63395,2.593928,1.4230201557,452.238233884,185.0,161.69017379,2.38670319091,1.87634982897,431.0132,2.058972,0,4,46,0,4,0,1,0.00736545565839,0.0,438.7854,2.356455,1.13158143664,6.4616027017,80.4785685757,136.95312291,0.0988334051025,1.62419542504,64.0359070063,8510,7276.05782055,82.5593924749,-1,-1,632280,-1,0.0,0.00667938931298,0.0,233,0,0,7,0,0,3,2,1,0,0,0.152173913043,0.093496297618,0.5,0.333333333333,0.166666666667,0.0,0.0,0.0,-1,2740,-1,-1,10318,1048,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0.00520094562648,0.0,333,0,0,11,0,0,6,2,1,0,1,0.239130434783,0.1886876617,0.6,0.2,0.1,0.0,0.1,0.0,-1,4289,-1,-1,10102,2115,0.0,0.00426649163111,0.0,466,0,0,13,0,0,2,2,6,0,1,0.282608695652,0.271835132483,0.181818181818,0.181818181818,0.545454545455,0.0,0.0909090909091,0.0,-1,325,-1,-1,10468,3047,0.0,0.00761904761905,0.0,283,0,0,8,0,0,0,1,1,0,2,0.173913043478,0.0936747256669,0.0,0.25,0.25,0.0,0.5,0.0,-1,175,-1,-1,11051,1050
525330,bar_spikey_3,0.00573425310353,text text high labels labels NA text labels NA labels labels labels text text NA NA NA low high high high high high high high high labels labels text NA NA high low high high high high high NA NA NA,0.0,449.2411,2.604962,0.661173354553,0.00393209935744,0.0,0.000383619449506,10427,479.9126,2.713127,1.49477642776,465.962633681,175.048780488,172.351364198,2.42333859983,2.01791333121,448.1486,2.0804595,0,4,41,0,4,0,1,0.0075475803124,0.0,464.2059,2.4132415,1.14244697453,5.40490320391,93.8352149301,156.104607462,0.106999512965,1.5844621333,59.7910571105,7177,6894.05456792,78.6986199174,-1,-1,662108,-1,0.0,0.008,0.0,133,0,0,2,0,0,1,0,0,0,0,0.0487804878049,0.0239762155941,1.0,0.0,0.0,0.0,0.0,0.0,-1,3690,-1,-1,7387,250,0.0,0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0.0,0,0,0,0,0,0.0,-1,0,-1,-1,0,0,0.0,0.00600480384307,0.0,466,0,0,15,0,0,11,2,0,0,1,0.365853658537,0.239570346217,0.785714285714,0.142857142857,0.0,0.0,0.0714285714286,0.0,-1,408,-1,-1,8620,2498,0.0,0.00738688827331,0.0,200,0,0,8,0,0,2,0,4,0,1,0.19512195122,0.103864965954,0.285714285714,0.0,0.571428571429,0.0,0.142857142857,0.0,-1,592,-1,-1,5838,1083,0.0,0.00493421052632,0.0,350,0,0,6,0,0,0,0,2,0,2,0.146341463415,0.11662031265,0.0,0.0,0.5,0.0,0.5,0.0,-1,59,-1,-1,6071,1216
